image,variant,scale_value,decoded_answer,p_like,model,condition,phrasing,decoded_like_binary
044_correct_1000000,correct,1000000,no,7.031184266914957e-05,gemma-12b,likes_only_noise,yesno,0
044_incorrect_1000000,incorrect,1000000,no,0.00010554685795431097,gemma-12b,likes_only_noise,yesno,0
045_correct_1000000,correct,1000000,no,0.00013032974249234988,gemma-12b,likes_only_noise,yesno,0
045_incorrect_1000000,incorrect,1000000,no,0.00021995337243206476,gemma-12b,likes_only_noise,yesno,0
046_correct_1000000,correct,1000000,no,5.6497933283762946e-05,gemma-12b,likes_only_noise,yesno,0
046_incorrect_1000000,incorrect,1000000,no,7.368592981140819e-05,gemma-12b,likes_only_noise,yesno,0
047_correct_1000000,correct,1000000,no,4.8325638187255363e-05,gemma-12b,likes_only_noise,yesno,0
047_incorrect_1000000,incorrect,1000000,no,8.220189478350843e-05,gemma-12b,likes_only_noise,yesno,0
048_correct_1000000,correct,1000000,no,3.944258675190878e-05,gemma-12b,likes_only_noise,yesno,0
048_incorrect_1000000,incorrect,1000000,no,9.915273115920184e-05,gemma-12b,likes_only_noise,yesno,0
049_correct_1000000,correct,1000000,no,4.1335397768930325e-05,gemma-12b,likes_only_noise,yesno,0
049_incorrect_1000000,incorrect,1000000,no,4.1174252960513846e-05,gemma-12b,likes_only_noise,yesno,0
050_correct_1000000,correct,1000000,no,1.5936605049066822e-05,gemma-12b,likes_only_noise,yesno,0
050_incorrect_1000000,incorrect,1000000,no,7.031184266914957e-05,gemma-12b,likes_only_noise,yesno,0
051_correct_1000000,correct,1000000,no,9.610241549947395e-05,gemma-12b,likes_only_noise,yesno,0
051_incorrect_1000000,incorrect,1000000,no,6.605214485464791e-05,gemma-12b,likes_only_noise,yesno,0
052_correct_1000000,correct,1000000,no,5.6497933283762946e-05,gemma-12b,likes_only_noise,yesno,0
052_incorrect_1000000,incorrect,1000000,no,5.738759521437677e-05,gemma-12b,likes_only_noise,yesno,0
053_correct_1000000,correct,1000000,no,0.00012100819764626351,gemma-12b,likes_only_noise,yesno,0
053_incorrect_1000000,incorrect,1000000,no,0.00014425986448478857,gemma-12b,likes_only_noise,yesno,0
054_correct_1000000,correct,1000000,no,4.4001184579253026e-05,gemma-12b,likes_only_noise,yesno,0
054_incorrect_1000000,incorrect,1000000,no,7.368592981140819e-05,gemma-12b,likes_only_noise,yesno,0
055_correct_1000000,correct,1000000,no,3.705296977158346e-05,gemma-12b,likes_only_noise,yesno,0
055_incorrect_1000000,incorrect,1000000,no,0.00010720880092159908,gemma-12b,likes_only_noise,yesno,0
056_correct_1000000,correct,1000000,no,0.00016474656078881514,gemma-12b,likes_only_noise,yesno,0
056_incorrect_1000000,incorrect,1000000,no,0.00022693385749600556,gemma-12b,likes_only_noise,yesno,0
057_correct_1000000,correct,1000000,no,0.00012436225128319384,gemma-12b,likes_only_noise,yesno,0
057_incorrect_1000000,incorrect,1000000,no,0.0002780309638775155,gemma-12b,likes_only_noise,yesno,0
058_correct_1000000,correct,1000000,no,6.402006410383949e-05,gemma-12b,likes_only_noise,yesno,0
058_incorrect_1000000,incorrect,1000000,no,4.5397868702434395e-05,gemma-12b,likes_only_noise,yesno,0
059_correct_1000000,correct,1000000,no,8.284663782435488e-05,gemma-12b,likes_only_noise,yesno,0
059_incorrect_1000000,incorrect,1000000,no,8.092757566536091e-05,gemma-12b,likes_only_noise,yesno,0
060_correct_1000000,correct,1000000,no,3.120191139396651e-05,gemma-12b,likes_only_noise,yesno,0
060_incorrect_1000000,incorrect,1000000,no,6.402006410383949e-05,gemma-12b,likes_only_noise,yesno,0
061_correct_1000000,correct,1000000,no,3.169328465329214e-05,gemma-12b,likes_only_noise,yesno,0
061_incorrect_1000000,incorrect,1000000,no,5.276501711865617e-05,gemma-12b,likes_only_noise,yesno,0
062_correct_1000000,correct,1000000,no,2.247408985429175e-05,gemma-12b,likes_only_noise,yesno,0
062_incorrect_1000000,incorrect,1000000,no,8.750299760661308e-05,gemma-12b,likes_only_noise,yesno,0
063_correct_1000000,correct,1000000,no,3.883110986877899e-05,gemma-12b,likes_only_noise,yesno,0
063_incorrect_1000000,incorrect,1000000,no,0.00011774459228387069,gemma-12b,likes_only_noise,yesno,0
064_correct_1000000,correct,1000000,no,1.473899603048302e-05,gemma-12b,likes_only_noise,yesno,0
064_incorrect_1000000,incorrect,1000000,no,9.993031795570665e-05,gemma-12b,likes_only_noise,yesno,0
065_correct_1000000,correct,1000000,no,3.822911232549001e-05,gemma-12b,likes_only_noise,yesno,0
065_incorrect_1000000,incorrect,1000000,no,0.00019110431587777675,gemma-12b,likes_only_noise,yesno,0
066_correct_1000000,correct,1000000,no,3.7636483072553676e-05,gemma-12b,likes_only_noise,yesno,0
066_incorrect_1000000,incorrect,1000000,no,4.331899768301769e-05,gemma-12b,likes_only_noise,yesno,0
067_correct_1000000,correct,1000000,no,2.5466403947055455e-05,gemma-12b,likes_only_noise,yesno,0
067_incorrect_1000000,incorrect,1000000,no,3.883110986877899e-05,gemma-12b,likes_only_noise,yesno,0
068_correct_1000000,correct,1000000,no,3.373719259151266e-05,gemma-12b,likes_only_noise,yesno,0
068_incorrect_1000000,incorrect,1000000,no,3.705296977158346e-05,gemma-12b,likes_only_noise,yesno,0
069_correct_1000000,correct,1000000,no,3.169325442919291e-05,gemma-12b,likes_only_noise,yesno,0
069_incorrect_1000000,incorrect,1000000,no,0.00015659067028102146,gemma-12b,likes_only_noise,yesno,0
070_correct_1000000,correct,1000000,no,9.535470281065743e-05,gemma-12b,likes_only_noise,yesno,0
070_incorrect_1000000,incorrect,1000000,no,9.915273115920184e-05,gemma-12b,likes_only_noise,yesno,0
071_correct_1000000,correct,1000000,no,2.0785170435063725e-05,gemma-12b,likes_only_noise,yesno,0
071_incorrect_1000000,incorrect,1000000,no,4.575391230849984e-05,gemma-12b,likes_only_noise,yesno,0
072_correct_1000000,correct,1000000,no,2.6688529572628563e-05,gemma-12b,likes_only_noise,yesno,0
072_incorrect_1000000,incorrect,1000000,no,4.331903899346328e-05,gemma-12b,likes_only_noise,yesno,0
073_correct_1000000,correct,1000000,no,2.8857118388709103e-05,gemma-12b,likes_only_noise,yesno,0
073_incorrect_1000000,incorrect,1000000,no,0.00013135179706526775,gemma-12b,likes_only_noise,yesno,0
074_correct_1000000,correct,1000000,no,8.888084683809128e-05,gemma-12b,likes_only_noise,yesno,0
074_incorrect_1000000,incorrect,1000000,no,0.00015781863230378206,gemma-12b,likes_only_noise,yesno,0
075_correct_1000000,correct,1000000,no,9.461262661302226e-05,gemma-12b,likes_only_noise,yesno,0
075_incorrect_1000000,incorrect,1000000,no,7.602479448313689e-05,gemma-12b,likes_only_noise,yesno,0
076_correct_1000000,correct,1000000,no,1.4971083692627423e-05,gemma-12b,likes_only_noise,yesno,0
076_incorrect_1000000,incorrect,1000000,no,7.368592981140819e-05,gemma-12b,likes_only_noise,yesno,0
077_correct_1000000,correct,1000000,no,6.205049602300743e-05,gemma-12b,likes_only_noise,yesno,0
077_incorrect_1000000,incorrect,1000000,no,8.349627818261146e-05,gemma-12b,likes_only_noise,yesno,0
078_correct_1000000,correct,1000000,no,7.646537350121258e-06,gemma-12b,likes_only_noise,yesno,0
078_incorrect_1000000,incorrect,1000000,no,3.883110986877899e-05,gemma-12b,likes_only_noise,yesno,0
079_correct_1000000,correct,1000000,no,7.197905130964654e-05,gemma-12b,likes_only_noise,yesno,0
079_incorrect_1000000,incorrect,1000000,no,0.000151773613058451,gemma-12b,likes_only_noise,yesno,0
080_correct_1000000,correct,1000000,no,4.006369222920725e-05,gemma-12b,likes_only_noise,yesno,0
080_incorrect_1000000,incorrect,1000000,no,0.00016346470245419303,gemma-12b,likes_only_noise,yesno,0
081_correct_1000000,correct,1000000,no,5.955133669403039e-06,gemma-12b,likes_only_noise,yesno,0
081_incorrect_1000000,incorrect,1000000,no,1.1125607488784409e-05,gemma-12b,likes_only_noise,yesno,0
082_correct_1000000,correct,1000000,no,5.225226840386986e-05,gemma-12b,likes_only_noise,yesno,0
082_incorrect_1000000,incorrect,1000000,no,9.610241549947395e-05,gemma-12b,likes_only_noise,yesno,0
083_correct_1000000,correct,1000000,no,3.4808121961114686e-05,gemma-12b,likes_only_noise,yesno,0
083_incorrect_1000000,incorrect,1000000,no,0.0002234163601827719,gemma-12b,likes_only_noise,yesno,0
084_correct_1000000,correct,1000000,no,2.6688529572628563e-05,gemma-12b,likes_only_noise,yesno,0
084_incorrect_1000000,incorrect,1000000,no,0.00010071400221737607,gemma-12b,likes_only_noise,yesno,0
085_correct_1000000,correct,1000000,no,0.000125337514256461,gemma-12b,likes_only_noise,yesno,0
085_incorrect_1000000,incorrect,1000000,no,0.00018961741228916412,gemma-12b,likes_only_noise,yesno,0
086_correct_1000000,correct,1000000,no,7.484622751061124e-05,gemma-12b,likes_only_noise,yesno,0
086_incorrect_1000000,incorrect,1000000,no,0.0001488384825728813,gemma-12b,likes_only_noise,yesno,0
087_correct_1000000,correct,1000000,no,0.00011235328063870752,gemma-12b,likes_only_noise,yesno,0
087_incorrect_1000000,incorrect,1000000,no,9.915273115920184e-05,gemma-12b,likes_only_noise,yesno,0
088_correct_1000000,correct,1000000,no,8.853444835896018e-05,gemma-12b,likes_only_noise,yesno,0
088_incorrect_1000000,incorrect,1000000,no,0.00016346470245419303,gemma-12b,likes_only_noise,yesno,0
089_correct_1000000,correct,1000000,no,4.2647427515538006e-05,gemma-12b,likes_only_noise,yesno,0
089_incorrect_1000000,incorrect,1000000,no,0.00021654404989510323,gemma-12b,likes_only_noise,yesno,0
090_correct_1000000,correct,1000000,no,4.908661889889001e-05,gemma-12b,likes_only_noise,yesno,0
090_incorrect_1000000,incorrect,1000000,no,0.00011061159714638085,gemma-12b,likes_only_noise,yesno,0
091_correct_1000000,correct,1000000,no,3.763644718097441e-05,gemma-12b,likes_only_noise,yesno,0
091_incorrect_1000000,incorrect,1000000,no,6.502816785764437e-05,gemma-12b,likes_only_noise,yesno,0
092_correct_1000000,correct,1000000,no,0.0005614787461400804,gemma-12b,likes_only_noise,yesno,0
092_incorrect_1000000,incorrect,1000000,no,0.0004442183589214343,gemma-12b,likes_only_noise,yesno,0
093_correct_1000000,correct,1000000,no,5.829126566113865e-05,gemma-12b,likes_only_noise,yesno,0
093_incorrect_1000000,incorrect,1000000,no,9.761566060239503e-05,gemma-12b,likes_only_noise,yesno,0
094_correct_1000000,correct,1000000,no,2.753569111458347e-05,gemma-12b,likes_only_noise,yesno,0
094_incorrect_1000000,incorrect,1000000,no,9.170196905195048e-05,gemma-12b,likes_only_noise,yesno,0
095_correct_1000000,correct,1000000,no,0.00016931256900174052,gemma-12b,likes_only_noise,yesno,0
095_incorrect_1000000,incorrect,1000000,no,0.00014425986448478857,gemma-12b,likes_only_noise,yesno,0
096_correct_1000000,correct,1000000,no,0.00017674513810355872,gemma-12b,likes_only_noise,yesno,0
096_incorrect_1000000,incorrect,1000000,no,0.00011235328063870752,gemma-12b,likes_only_noise,yesno,0
097_correct_1000000,correct,1000000,no,5.4759769804494653e-05,gemma-12b,likes_only_noise,yesno,0
097_incorrect_1000000,incorrect,1000000,no,0.00010889691002655443,gemma-12b,likes_only_noise,yesno,0
098_correct_1000000,correct,1000000,no,0.00016219281637167373,gemma-12b,likes_only_noise,yesno,0
098_incorrect_1000000,incorrect,1000000,no,0.00013342001090985438,gemma-12b,likes_only_noise,yesno,0
099_correct_1000000,correct,1000000,no,1.0451548051737736e-05,gemma-12b,likes_only_noise,yesno,0
099_incorrect_1000000,incorrect,1000000,no,1.5446294831872228e-05,gemma-12b,likes_only_noise,yesno,0
100_correct_1000000,correct,1000000,no,0.00010554685795431097,gemma-12b,likes_only_noise,yesno,0
100_incorrect_1000000,incorrect,1000000,no,0.00015356239764960123,gemma-12b,likes_only_noise,yesno,0
001_correct,correct,,like,0.9999995686087695,gemma-e4b,baseline,single,1
001_incorrect,incorrect,,like,0.9999857144823499,gemma-e4b,baseline,single,1
002_correct,correct,,like,0.999998629042793,gemma-e4b,baseline,single,1
002_incorrect,incorrect,,like,0.9999975939022496,gemma-e4b,baseline,single,1
003_correct,correct,,like,0.9999995947454324,gemma-e4b,baseline,single,1
003_incorrect,incorrect,,like,0.9999993318483499,gemma-e4b,baseline,single,1
004_correct,correct,,like,0.9999997761975584,gemma-e4b,baseline,single,1
004_incorrect,incorrect,,like,0.9999993916421237,gemma-e4b,baseline,single,1
005_correct,correct,,like,0.9999980052664738,gemma-e4b,baseline,single,1
005_incorrect,incorrect,,like,0.9999991420780983,gemma-e4b,baseline,single,1
006_correct,correct,,like,0.9999635214623243,gemma-e4b,baseline,single,1
006_incorrect,incorrect,,like,0.9999977396800133,gemma-e4b,baseline,single,1
007_correct,correct,,like,0.9999930377437499,gemma-e4b,baseline,single,1
007_incorrect,incorrect,,like,0.9999881568609741,gemma-e4b,baseline,single,1
008_correct,correct,,like,0.9992620804070853,gemma-e4b,baseline,single,1
008_incorrect,incorrect,,scroll,0.9892648373909093,gemma-e4b,baseline,single,0
009_correct,correct,,like,0.9999138533294645,gemma-e4b,baseline,single,1
009_incorrect,incorrect,,like,0.9999877809006738,gemma-e4b,baseline,single,1
010_correct,correct,,like,0.9999999358793944,gemma-e4b,baseline,single,1
010_incorrect,incorrect,,like,0.9999999515993191,gemma-e4b,baseline,single,1
011_correct,correct,,like,0.9999516743618128,gemma-e4b,baseline,single,1
011_incorrect,incorrect,,like,0.9999997126308986,gemma-e4b,baseline,single,1
012_correct,correct,,like,0.9999930377570291,gemma-e4b,baseline,single,1
012_incorrect,incorrect,,like,0.9999940448606512,gemma-e4b,baseline,single,1
013_correct,correct,,like,0.9992106843981675,gemma-e4b,baseline,single,1
013_incorrect,incorrect,,scroll,0.9566342012360932,gemma-e4b,baseline,single,0
014_correct,correct,,like,0.9999861539690275,gemma-e4b,baseline,single,1
014_incorrect,incorrect,,like,0.9999980666452291,gemma-e4b,baseline,single,1
015_correct,correct,,like,0.9999816571416578,gemma-e4b,baseline,single,1
015_incorrect,incorrect,,like,0.9986749775827868,gemma-e4b,baseline,single,1
016_correct,correct,,like,0.9999999791830465,gemma-e4b,baseline,single,1
016_incorrect,incorrect,,like,0.9999997035093924,gemma-e4b,baseline,single,1
017_correct,correct,,like,0.9999881568609741,gemma-e4b,baseline,single,1
017_incorrect,incorrect,,like,0.9999599363077709,gemma-e4b,baseline,single,1
018_correct,correct,,like,0.9999998412996892,gemma-e4b,baseline,single,1
018_incorrect,incorrect,,like,0.9999988273579266,gemma-e4b,baseline,single,1
019_correct,correct,,like,0.9996898440132873,gemma-e4b,baseline,single,1
019_incorrect,incorrect,,like,0.9999873930297145,gemma-e4b,baseline,single,1
020_correct,correct,,like,0.9999847931596293,gemma-e4b,baseline,single,1
020_incorrect,incorrect,,like,0.9999936608016872,gemma-e4b,baseline,single,1
021_correct,correct,,like,0.9999989969839986,gemma-e4b,baseline,single,1
021_incorrect,incorrect,,like,0.9999994460827635,gemma-e4b,baseline,single,1
022_correct,correct,,like,0.9999996423640822,gemma-e4b,baseline,single,1
022_incorrect,incorrect,,like,0.9999997463976497,gemma-e4b,baseline,single,1
023_correct,correct,,like,0.9990889488055994,gemma-e4b,baseline,single,1
023_incorrect,incorrect,,like,0.9998176453920533,gemma-e4b,baseline,single,1
024_correct,correct,,like,0.99999889840464,gemma-e4b,baseline,single,1
024_incorrect,incorrect,,like,0.9999999006880668,gemma-e4b,baseline,single,1
025_correct,correct,,like,0.9999999067048941,gemma-e4b,baseline,single,1
025_incorrect,incorrect,,like,0.999999850915138,gemma-e4b,baseline,single,1
026_correct,correct,,like,0.9999997214728452,gemma-e4b,baseline,single,1
026_incorrect,incorrect,,like,0.9999673007265776,gemma-e4b,baseline,single,1
027_correct,correct,,like,0.9999983463104141,gemma-e4b,baseline,single,1
027_incorrect,incorrect,,like,0.9999930377304705,gemma-e4b,baseline,single,1
028_correct,correct,,like,0.999999142076462,gemma-e4b,baseline,single,1
028_incorrect,incorrect,,like,0.9999967112509346,gemma-e4b,baseline,single,1
029_correct,correct,,like,0.9999706884055346,gemma-e4b,baseline,single,1
029_incorrect,incorrect,,like,0.9999859359556579,gemma-e4b,baseline,single,1
030_correct,correct,,like,0.99999889840464,gemma-e4b,baseline,single,1
030_incorrect,incorrect,,like,0.9999925887201281,gemma-e4b,baseline,single,1
031_correct,correct,,like,0.9999804741520333,gemma-e4b,baseline,single,1
031_incorrect,incorrect,,like,0.9999832986100068,gemma-e4b,baseline,single,1
032_correct,correct,,like,0.9917803069380321,gemma-e4b,baseline,single,1
032_incorrect,incorrect,,like,0.9917404058832219,gemma-e4b,baseline,single,1
033_correct,correct,,like,0.999997739675702,gemma-e4b,baseline,single,1
033_incorrect,incorrect,,like,0.9999968124287036,gemma-e4b,baseline,single,1
034_correct,correct,,like,0.9999989969859118,gemma-e4b,baseline,single,1
034_incorrect,incorrect,,like,0.999999057753609,gemma-e4b,baseline,single,1
035_correct,correct,,like,0.9999999947366598,gemma-e4b,baseline,single,1
035_incorrect,incorrect,,like,0.9999991148430695,gemma-e4b,baseline,single,1
036_correct,correct,,like,0.9969365831511966,gemma-e4b,baseline,single,1
036_incorrect,incorrect,,like,0.9992145260642746,gemma-e4b,baseline,single,1
037_correct,correct,,like,0.9428760270559938,gemma-e4b,baseline,single,1
037_incorrect,incorrect,,like,0.9995626655964818,gemma-e4b,baseline,single,1
038_correct,correct,,like,0.9999913353303257,gemma-e4b,baseline,single,1
038_incorrect,incorrect,,like,0.9999990577554062,gemma-e4b,baseline,single,1
039_correct,correct,,like,0.9999998724809571,gemma-e4b,baseline,single,1
039_incorrect,incorrect,,like,0.9999998412996892,gemma-e4b,baseline,single,1
040_correct,correct,,like,0.9999893838657626,gemma-e4b,baseline,single,1
040_incorrect,incorrect,,like,0.9999893838657626,gemma-e4b,baseline,single,1
041_correct,correct,,like,0.9999969105114447,gemma-e4b,baseline,single,1
041_incorrect,incorrect,,like,0.999941708845514,gemma-e4b,baseline,single,1
042_correct,correct,,like,0.9999981261210422,gemma-e4b,baseline,single,1
042_incorrect,incorrect,,like,0.9999980666415416,gemma-e4b,baseline,single,1
043_correct,correct,,like,0.999996033014085,gemma-e4b,baseline,single,1
043_incorrect,incorrect,,scroll,0.9876638995791303,gemma-e4b,baseline,single,0
044_correct,correct,,like,0.9971990730328789,gemma-e4b,baseline,single,1
044_incorrect,incorrect,,like,0.9978842965994068,gemma-e4b,baseline,single,1
045_correct,correct,,like,0.9999785550515792,gemma-e4b,baseline,single,1
045_incorrect,incorrect,,like,0.9999983463135682,gemma-e4b,baseline,single,1
046_correct,correct,,like,0.9999778743309043,gemma-e4b,baseline,single,1
046_incorrect,incorrect,,like,0.9999768125224954,gemma-e4b,baseline,single,1
047_correct,correct,,like,0.9999942280799697,gemma-e4b,baseline,single,1
047_incorrect,incorrect,,like,0.9999934595627731,gemma-e4b,baseline,single,1
